Sample_ID,Label,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,1_1,0.03816841579210395,0.009019426456984272,0.015443098123069612,0.014986824769433466,0.0257198703279939
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.004872563718140931,0.002338369822181108,0.013319672131147542,0.006690546772068512,0.006817315026697179
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,1_3,0.0016722408026755844,0.0007496251874062965,0.00513522766175967,0.0032406157169862265,0.0057971014492753615
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,1_4,0.0016722408026755844,0.00224887556221889,0.006846970215679562,0.007696462327842289,0.010869565217391304
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,1_5,0.0038461538461538446,0.0037481259370314847,0.018486819582334817,0.009316770186335404,0.013043478260869568
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,2_1,0.019490254872563725,0.004843766060232294,0.005791161796151104,0.006422924901185772,0.0027889016018306637
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,2_2,0.004347826086956522,0.004622688655672163,0.006333447449503593,0.007156359708344583,0.002173913043478261
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,0.004849498327759198,0.0029985007496251873,0.006333447449503593,0.006751282743721307,0.007246376811594205
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,0.005684657671164421,0.005177818891972452,0.013898788310762649,0.01552206851119895,0.0012395118230358506
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,2_5,0.05359820089955023,0.011524822695035459,0.01331967213114754,0.016057312252964428,0.0037185354691075512
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,3_1,0.009745127436281862,0.0033405283174015826,0.01138928486576384,0.010437252964426881,0.013014874141876432
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,3_2,0.002842809364548495,0.001374312843578211,0.004450530640191714,0.003645692681609506,0.013768115942028992
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,3_3,0.0025083612040133784,0.003373313343328336,0.003937007874015747,0.0022954361328652445,0.01449275362318841
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,3_4,0.005684657671164422,0.00200431699044095,0.03146531242575434,0.01819828722002635,0.008676582761250955
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.006856187290969901,0.0034982508745627187,0.00359465936323177,0.004590872265730489,0.005797101449275362
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,4_1,0.003511705685618729,0.005997001499250375,0.006675795960287573,0.01080205238995409,0.007246376811594205
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,4_2,0.00117056856187291,0.004747626186906546,0.011126326600479285,0.012152308938698354,0.0057971014492753615
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.0032483758120939554,0.01453129818069688,0.014091827037301023,0.0021409749670619235,0.0006197559115179252
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,4_4,0.013805597201399308,0.0040086339808818984,0.01351271085768591,0.010169631093544141,0.0003098779557589627
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,4_5,0.01218140929535233,0.0036745811491417416,0.018724756474221903,0.028635540184453228,0.0003098779557589625
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.0033444816053511705,0.003248375812093952,0.009585758301951386,0.0035106670267350793,0.01739130434782608
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,5_2,0.0026755852842809363,0.001374312843578211,0.011126326600479285,0.004455846610856063,0.03405797101449275
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,5_3,0.008120939530234886,0.0020043169904409492,0.007914587788073179,0.009099143610013178,0.010225972540045767
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.08608195902048976,0.010188611368074824,0.008686742694226658,0.006958168642951252,0.0030987795575896262
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,5_5,0.0045150501672240806,0.0026236881559220395,0.01215337213283122,0.0037807183364839316,0.022463768115942025
