Group,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45
OVERALL,-0.35525500523557485,-0.28854151928926813,-0.6509661666566751,-0.3755351944570228,-0.42986012854497524,-0.4149897321644249,-0.42435713682742093,-0.4175577435839407,-0.3830854480009687,-0.08523249973905889,0.5056516774247888,0.3560709678717531,0.33438131600113197,0.36456065536437104,0.48510769866154024,0.5773670623570238,0.6042465770252409,0.7447952297769016,0.8327333180911625,0.7799704011044558,0.03525527107001974,-0.34628323173011843,-0.40349283755221693,0.7929578320350406,0.32744093460274415,0.02171045512350858,-0.4359462332075706,0.6127546961416418,0.26020970120382997,-0.4294198376064984,-0.3901714894778498,-0.039964404134538375,-0.12948873857930257,0.19965535746174204,0.7626917689107349,1.1719874352173927,0.5287719291880093,1.02467832954555,0.6091376123405357,0.43980451128690773,-0.18778595424522135,0.15292316055478433,-0.5917131690858568,-0.8050947103741047,-0.476639888307611,0.02455247287839175
group_1,0.4552555601341023,-0.12105543730410287,0.19523411689706505,0.11934824103852287,-0.13164223306937622,-0.4214103015194142,-0.230691327901709,-0.43719837095007974,-0.42803866121256506,0.1638509622668027,0.3459840950005742,0.13806122371984914,0.21340318445419232,0.17746195439700602,0.07224869144226356,0.06921338285968005,0.025803566516099257,-0.0940222471810903,-0.21319527928999704,0.015567413690408942,0.33704407832713434,-0.5776032934336636,-0.18663844927745146,-0.0940633684486351,-0.3000414713243336,-0.2536425313109064,-0.5958404724657259,1.941229997843726,1.6352180339347426,0.21352906124107682,0.2256275836155859,0.357093543646848,-0.21877206479299685,0.29582122675869915,0.7417476761662792,0.9359650979889071,1.1320480639574386,-0.5621834951062158,-0.45535289370071436,-0.011211449794498115,0.9053656975998738,0.21668518207065976,-0.4018167405373325,0.2005973076206969,-0.6533597555722489,0.30413108067157285
group_2,0.8534964178731907,0.8985833696772542,0.29179058844809597,-0.7949038192518194,-0.7717650096163755,-0.9231857235065802,-0.9086343275328242,-0.8598991175551285,-0.7954146410085031,-0.11553689657617192,0.7045953487198308,0.600107212726953,0.573106552021739,0.6160075324179765,0.8851058512339881,1.0347655428265008,1.044152263785412,0.7004301619566591,0.5059926467834641,0.5142540684912229,-0.1960838390834379,-0.5600063560541378,-0.39287998667629165,1.8971921253011275,0.26841935572036424,-0.3007745323768584,-0.4485245120387508,0.01613040714836071,0.3684310195872947,0.5016996286657068,0.44335153684693007,1.2699899413212294,0.538510305393814,0.7978991863297565,1.2902465308790516,1.7763347772411178,0.8113251214947645,2.039090113006767,1.3362026999251577,0.463189283028537,-0.5254347630285439,0.6630760902718933,-0.9225371385387737,-1.9870273873063042,-1.44618368060058,-0.5176158808041201
