Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.040000000000000036,1.2066482503198686,1.1440000000000001,0.28600000000000003,0.5720000000000001,1.4576000000000002,1.2073110618229257,0.3018277654557314,0.6036555309114628,1.1713746416253044,0.2711999999999999
