Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.031999999999999994,1.0333324731179216,1.008,0.252,0.504,1.0688,1.0338278386656068,0.2584569596664017,0.5169139193328034,1.3679391379114572,0.4656
