Sample_ID,Label,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,1_1,0.006521739130434783,0.005928853754940711,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.006521739130434783,0.005928853754940711,0.0024154589371980667,0.001976284584980237,0.043478260869565216
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,1_3,0.006521739130434783,0.005928853754940711,0.004830917874396134,0.003952569169960474,0.043478260869565216
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,1_4,0.023550724637681156,0.023550724637681163,0.0,0.009420289855072464,0.03140096618357487
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,1_5,0.005887681159420289,0.005887681159420289,0.0,0.009420289855072464,0.03140096618357487
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,2_1,0.004347826086956522,0.003952569169960474,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,2_2,0.0029438405797101446,0.0029438405797101446,0.0,0.002355072463768116,0.007850241545893718
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,0.004347826086956522,0.003952569169960474,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,0.0,0.0,0.0033643892339544515,0.002355072463768115,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,2_5,0.0,0.0029438405797101446,0.0,0.002355072463768115,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,3_1,0.0,0.0,0.0072463768115942,0.005928853754940711,0.043478260869565216
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,3_2,0.0,0.0029438405797101446,0.013457556935817806,0.007065217391304346,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,3_3,0.0,0.0029438405797101446,0.013457556935817806,0.007065217391304346,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,3_4,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.002173913043478261,0.0,0.004830917874396133,0.0,0.021739130434782608
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,4_1,0.008831521739130434,0.008831521739130434,0.0033643892339544515,0.002355072463768116,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,4_2,0.0,0.0,0.0072463768115942,0.005928853754940711,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.0,0.0,0.0,0.002355072463768116,0.007850241545893718
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,4_4,0.005887681159420289,0.008831521739130434,0.0,0.004710144927536231,0.007850241545893718
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,4_5,0.0,0.0,0.009661835748792268,0.007905138339920948,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.008831521739130434,0.023550724637681156,0.02018633540372671,0.03768115942028986,0.07065217391304347
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,5_2,0.0,0.0,0.0,0.003952569169960474,0.04347826086956522
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,5_3,0.0,0.0,0.0,0.003952569169960474,0.04347826086956522
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.0,0.0,0.0,0.005928853754940711,0.06521739130434782
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,5_5,0.008831521739130434,0.008831521739130434,0.0033643892339544515,0.030615942028985505,0.09420289855072463
