Class,TP,TN,FP,FN,Precision,Recall,F1_Score,Accuracy,AUC
leaf_1,4,19,1,1,0.8,0.8,0.8000000000000002,0.92,0.99
leaf_2,4,19,1,1,0.8,0.8,0.8000000000000002,0.92,0.99
leaf_3,4,19,1,1,0.8,0.8,0.8000000000000002,0.92,0.975
leaf_4,3,19,1,2,0.75,0.6,0.6666666666666665,0.88,0.9
leaf_5,5,19,1,0,0.8333333333333334,1.0,0.9090909090909091,0.96,0.9650000000000001
Micro_avg,20,95,5,5,0.8,0.8,0.8,0.8,0.9703999999999999
Macro_avg,-,-,-,-,0.7966666666666667,0.8,0.7951515151515152,0.9199999999999999,0.9640000000000001
StandardScaler_feat5_RandomForestClassifier model classification performance report,,,,,,,,,
