Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.04800000000000001,0.9948346596294282,0.976,0.244,0.488,0.9920000000000002,0.9959919678390987,0.24899799195977468,0.49799598391954936,1.419904585617662,0.5039999999999999
