Sample_ID,Label,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,1_1,0.011775362318840576,0.004710144927536231,0.0008722490606548576,0.005352437417654808,0.0012395118230358504
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.007246376811594204,0.0009451795841209828,0.0009451795841209828,0.004076086956521738,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,1_3,0.007246376811594204,0.0009451795841209828,0.0009451795841209828,0.004076086956521738,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,1_4,0.007246376811594204,0.0009451795841209828,0.0009451795841209828,0.004076086956521738,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,1_5,0.007850241545893718,0.0,0.0,0.002140974967061923,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,2_1,0.0,0.009420289855072463,0.0008722490606548576,0.0032114624505928846,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,2_2,0.0,0.0009451795841209828,0.0,0.0,0.001976284584980237
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,0.0,0.0023550724637681156,0.0008722490606548576,0.002140974967061923,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,0.0,0.007065217391304348,0.0,0.004281949934123846,0.0012395118230358504
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,2_5,0.0,0.0009451795841209828,0.0,0.0013586956521739128,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,3_1,0.0,0.0023550724637681156,0.0017444981213097152,0.0021409749670619235,0.0012395118230358504
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,3_2,0.0,0.0,0.0009451795841209828,0.0,0.001976284584980237
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,3_3,0.0,0.0,0.0028355387523629483,0.0027173913043478256,0.001976284584980237
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,3_4,0.0,0.0009451795841209828,0.005671077504725897,0.004076086956521738,0.003952569169960474
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.0,0.0,0.0017444981213097152,0.0010704874835309615,0.0012395118230358504
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,4_1,0.0024154589371980675,0.0009451795841209828,0.0,0.0027173913043478256,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,4_2,0.0,0.0023550724637681156,0.0026167471819645727,0.005352437417654808,0.0012395118230358504
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.0,0.007065217391304348,0.0,0.0032114624505928846,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,4_4,0.0,0.0009451795841209828,0.0018903591682419656,0.006793478260869564,0.003952569169960474
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,4_5,0.0,0.0,0.0034889962426194305,0.005352437417654808,0.0012395118230358504
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.0,0.0,0.0018903591682419656,0.0013586956521739128,0.005928853754940711
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,5_2,0.0,0.0009451795841209828,0.0009451795841209828,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,5_3,0.007850241545893718,0.007065217391304348,0.0008722490606548576,0.007493412384716733,0.0037185354691075512
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,5_5,0.0,0.0023550724637681156,0.0008722490606548576,0.0010704874835309615,0.0012395118230358504
