Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.11999999999999993,1.3025786391274468,1.133333333333333,0.28333333333333327,0.5666666666666665,1.7111111111111112,1.308094458023239,0.32702361450580975,0.6540472290116195,1.0811249552346707,0.14444444444444438
