Sample_ID,Label,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,1_1,0.023550724637681156,0.011775362318840578,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.007246376811594204,0.004658385093167701,0.005671077504725899,0.010144927536231883,0.0024154589371980684
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,1_3,0.007246376811594204,0.004658385093167701,0.0028355387523629487,0.00434782608695652,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,1_4,0.023550724637681156,0.011775362318840578,0.0,0.0036231884057971,0.015700483091787436
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,1_5,0.007246376811594204,0.004658385093167701,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,2_1,0.0,0.0031055900621118006,0.001890359168241966,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,2_2,0.007850241545893718,0.011775362318840578,0.0013853367433930089,0.00181159420289855,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,0.0,0.0031055900621118006,0.001890359168241966,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,0.0,0.003925120772946859,0.0,0.00181159420289855,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,2_5,0.007850241545893718,0.007850241545893718,0.0013853367433930089,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,3_1,0.0,0.0,0.0055413469735720354,0.007246376811594203,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,3_2,0.0,0.0,0.004156010230179027,0.005434782608695651,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,3_3,0.0,0.0015527950310559003,0.000945179584120983,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,3_4,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,4_1,0.0,0.0015527950310559003,0.001890359168241966,0.00434782608695652,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,4_2,0.0,0.0015527950310559003,0.0028355387523629496,0.00434782608695652,0.0024154589371980675
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.0,0.0,0.0027706734867860177,0.010869565217391302,0.06280193236714975
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,4_4,0.0,0.0,0.0013853367433930089,0.005434782608695651,0.015700483091787436
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,4_5,0.0,0.003925120772946859,0.0055413469735720354,0.00905797101449275,0.06280193236714975
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.0,0.0,0.0,0.00434782608695652,0.007246376811594204
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,5_2,0.0,0.0,0.0,0.00434782608695652,0.007246376811594204
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,5_3,0.0,0.0,0.0,0.005434782608695651,0.023550724637681156
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.0,0.0,0.0,0.005434782608695651,0.023550724637681156
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,5_5,0.0,0.0,0.0,0.00434782608695652,0.007246376811594204
