Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.096,0.8101752896750184,0.7360000000000001,0.18400000000000002,0.36800000000000005,0.6656,0.8158431221748456,0.2039607805437114,0.4079215610874228,1.7334381132038412,0.6672
