Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.14400000000000002,0.8570087514138932,0.7839999999999999,0.19599999999999998,0.39199999999999996,0.7552000000000001,0.8690224392960173,0.21725560982400433,0.43451121964800865,1.6273613872602983,0.6224
