Sample_ID,Label,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,1_1,0.0,0.0053456878118317884,0.005434782608695655,0.00030193236714975844,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.0021169190685556088,0.0016702641587007913,0.0012730121425773599,0.005021845694799658,0.0055242440508141005
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,1_3,0.000652173913043478,0.0024946543121881688,0.0034584980237154146,0.0011070853462157807,0.010869565217391304
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,1_4,0.0022492265103403347,0.0017537773666358308,0.0009092943875552576,0.0019048380221653876,0.0014537484344247624
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,1_5,0.0058695652173913065,0.006236635780470419,0.0013175230566534913,0.0006038647342995169,0.021739130434782608
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,2_1,0.0010584595342778044,0.0007516188714153564,0.001091153265066309,0.0017316709292412606,0.00029074968688495243
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,2_2,0.0,0.0026728439059158942,0.007740447957839264,0.006843800322061191,0.021739130434782608
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,0.000652173913043478,0.009444048467569492,0.007081686429512519,0.002717391304347826,0.021739130434782608
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,0.023550724637681156,0.015199403844177202,0.0008183649487997318,0.0010390025575447565,0.00029074968688495243
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,2_5,0.0002646148835694512,0.00025053962380511854,0.00018185887751105145,0.0003463341858482522,0.00029074968688495243
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,3_1,0.0,0.0007127583749109051,0.009387351778656126,0.0049315619967793866,0.04347826086956527
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,3_2,0.000652173913043478,0.004098360655737705,0.004611330698287222,0.0014090177133655394,0.021739130434782608
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,3_3,0.0,0.00908766928011404,0.03260869565217392,0.011473429951690822,0.010869565217391304
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,3_4,0.0003969223253541768,0.00041756603967519766,0.0016367298975994635,0.0025975063938618926,0.002035247808194668
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.000793844650708354,0.0005845924555452768,0.0021823065301326172,0.008485187553282182,0.008140991232778672
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,4_1,0.0015876893014167071,0.0010856717031555148,0.0012730121425773599,0.0034633418584825233,0.003779745929504383
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,4_2,0.002608695652173912,0.0024946543121881683,0.0026350461133069834,0.0008051529790660225,0.021739130434782608
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.006350757205666829,0.004676739644362216,0.001182082703821835,0.003463341858482523,0.0002907496868849526
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,4_4,0.0015876893014167071,0.0013362113269606334,0.0013639415813328866,0.002943840579710146,0.00116299874753981
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,4_5,0.0,0.003029223093371347,0.004940711462450593,0.0021135265700483086,0.04347826086956527
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.0,0.003207412687099073,0.006752305665349145,0.0006038647342995167,0.27173913043478276
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,5_2,0.0010584595342778044,0.001002158495220475,0.0031825303564434007,0.005887681159420289,0.002035247808194668
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,5_3,0.0,0.0012473271560940835,0.0026350461133069843,0.0007045088566827695,0.021739130434782608
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.000652173913043478,0.001603706343549536,0.006916996047430831,0.002818035426731078,0.08695652173913054
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,5_5,0.00119076697606253,0.001169184911090554,0.000727435510044206,0.018009377664109122,0.028202719627840402
