Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
-0.013333333333333357,0.945069074489032,0.92,0.23,0.46,0.8933333333333333,0.9451631252505217,0.23629078131263043,0.47258156262526085,1.4962640041614494,0.5533333333333333
