Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.17333333333333328,1.2965595499886098,1.1333333333333333,0.2833333333333333,0.5666666666666667,1.7111111111111108,1.3080944580232388,0.3270236145058097,0.6540472290116194,1.081124955234671,0.1444444444444446
