Sample_ID,Label,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,1_1,0.007493412384716729,0.013005624053644818,0.003749369096546254,0.0026690821256038643,0.014130434782608699
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.0039980009995002515,0.0020581425263699513,0.0007763975155279505,0.0012504809542131588,0.0018115942028985507
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,1_3,0.008995502248875563,0.0012863390789812194,0.0022429261559696345,0.0020200076952674104,0.001585144927536232
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,1_4,0.03157938076416336,0.012302617348042395,0.003515033528012114,0.008007246376811593,0.011186594202898553
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,1_5,0.001999000499750125,0.00025726781579624386,0.004572118702553485,0.0030781069642170067,0.0024909420289855075
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,2_1,0.0019990004997501244,0.0007718034473887318,0.001897860593512767,0.0035590611773759135,0.0011322463768115942
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,2_2,0.002498750624687656,0.0016722408026755853,0.002156659765355418,0.0021161985378991915,0.001358695652173913
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,0.004817193675889327,0.004921046939216959,0.0038665368808133253,0.0036111111111111105,0.011186594202898553
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,0.01445158102766799,0.009139087172831496,0.0032806979594779723,0.0032971014492753623,0.009420289855072468
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,2_5,0.0026762187088274045,0.01616915422885572,0.0026948590381426205,0.006751207729468599,0.00765398550724638
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,3_1,0.009099143610013178,0.00808457711442786,0.0039837046650803955,0.0029830917874396133,0.004121376811594203
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,3_2,0.005352437417654807,0.011599610642439973,0.0037493690965462543,0.0034541062801932373,0.010009057971014495
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,3_3,0.007746126936531736,0.0015436068947774634,0.0025879917184265014,0.004328587918430166,0.01539855072463768
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,3_4,0.0019990004997501244,0.0009004373552868535,0.0006901311249137338,0.0026933435936898806,0.0015851449275362311
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.0007496251874062965,0.00038590172369436584,0.0018978605935127677,0.003462870334744132,0.0027173913043478264
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,4_1,0.002140974967061923,0.01124810728963876,0.003983704665080395,0.0018840579710144925,0.007065217391304351
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,4_2,0.0064229249011857675,0.009139087172831495,0.00257769125387555,0.0037681159420289855,0.014130434782608703
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.007496251874062969,0.0036017494211474156,0.0020703933747412014,0.0033666794921123505,0.0024909420289855075
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,4_4,0.0017491254372813594,0.0009004373552868537,0.00526224982746722,0.005963832243170451,0.0020380434782608704
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,4_5,0.0037467061923583656,0.0066785637032230165,0.0033978657437450433,0.003140096618357487,0.00883152173913044
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.003211462450592883,0.0014060134112048456,0.005506885860552312,0.005181159420289854,0.03297101449275363
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,5_2,0.004247876061969014,0.0016722408026755857,0.0031918564527260184,0.003943824547903039,0.011322463768115939
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,5_3,0.0019990004997501244,0.0018008747105737073,0.004658385093167702,0.005579068872643323,0.004528985507246376
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.004817193675889328,0.023550724637681163,0.0024605234696084793,0.003925120772946858,0.03532608695652174
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,5_5,0.002748625687156422,0.001414972986879342,0.0035369220151828845,0.0036552520200076946,0.008831521739130434
