Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.09333333333333332,0.9776161482572459,0.9733333333333333,0.24333333333333332,0.48666666666666664,0.9644444444444444,0.9820613241770824,0.2455153310442706,0.4910306620885412,1.440046082211958,0.5177777777777778
